     30370,   0.00645837,  -0.05910737,   0.96946466
     30372,   0.01260919,  -0.05910737,   0.97569638
     30374,   0.01260919,  -0.06529338,   0.97569638
     30377,   0.01876001,  -0.06529338,   0.98192805
     30380,   0.03106165,  -0.06529338,   0.98192805
     30382,   0.03721246,  -0.06529338,   0.98815978
     30384,   0.04336328,  -0.06529338,   0.98815978
     30386,   0.04951410,  -0.07147940,   0.98815978
     30389,   0.04951410,  -0.07147940,   0.98815978
     30391,   0.04336328,  -0.07766541,   0.98815978
     30393,   0.04951410,  -0.07147940,   0.98815978
     30395,   0.04336328,  -0.07766541,   0.98815978
     30397,   0.03721246,  -0.07766541,   0.98192805
     30400,   0.03106165,  -0.09003744,   0.97569638
     30402,   0.03106165,  -0.08385142,   0.96323299
     30404,   0.03106165,  -0.09003744,   0.95700127
     30406,   0.02491083,  -0.08385142,   0.95700127
     30408,   0.02491083,  -0.08385142,   0.95700127
     30411,   0.03106165,  -0.07766541,   0.95700127
     30413,   0.02491083,  -0.07766541,   0.95076960
     30415,   0.02491083,  -0.07147940,   0.93830621
     30417,   0.01876001,  -0.07147940,   0.94453788
     30419,   0.01260919,  -0.07147940,   0.94453788
     30423,   0.01260919,  -0.07147940,   0.93830621
     30425,   0.01260919,  -0.07147940,   0.93207449
     30427,   0.00645837,  -0.06529338,   0.92584282
     30429,   0.01260919,  -0.07147940,   0.91961116
     30431,   0.00645837,  -0.07147940,   0.91961116
     30434,   0.00645837,  -0.07147940,   0.90714777
     30436,  -0.00584326,  -0.07147940,   0.90091604
     30438,  -0.01199408,  -0.07766541,   0.89468437
     30440,  -0.02429572,  -0.07766541,   0.88222098
     30442,  -0.03044653,  -0.07766541,   0.87598926
     30445,  -0.04274817,  -0.07766541,   0.86975759
     30447,  -0.05504981,  -0.08385142,   0.86352587
     30449,  -0.06735145,  -0.07147940,   0.85729420
     30451,  -0.07965308,  -0.07766541,   0.84483081
     30453,  -0.09195472,  -0.06529338,   0.83859909
     30456,  -0.10425635,  -0.05910737,   0.83859909
     30458,  -0.11040717,  -0.05910737,   0.83236742
     30460,  -0.11655799,  -0.05292135,   0.82613569
     30462,  -0.12885962,  -0.05910737,   0.82613569
     30465,  -0.13501044,  -0.05292135,   0.81990403
     30468,  -0.14116126,  -0.05910737,   0.81990403
     30470,  -0.14731207,  -0.06529338,   0.81367230
     30472,  -0.15346289,  -0.07147940,   0.80744064
     30474,  -0.15961371,  -0.06529338,   0.80744064
     30476,  -0.16576453,  -0.07766541,   0.80120891
     30479,  -0.15346289,  -0.07147940,   0.78874552
